date,campaign_id,creative_id,country,os,days_since_launch,impressions_last_7d,spend_usd,impressions,viewable_impressions,clicks,conversions,revenue_usd,video_completions
2026-01-25,20177,501066,CA,Android,4,606207,549.42,89715,79978,720,37,4692.2,0
2026-01-25,20177,501064,CA,Android,3,518996,518.9,68121,61744,640,26,3016.88,0
2026-01-25,20177,501066,CA,iOS,4,599629,525.09,77032,69610,559,23,2901.53,0
2026-01-25,20177,501064,CA,iOS,3,491281,517.23,60776,46259,577,21,3090.78,0
2026-01-25,20177,501066,IT,Android,4,532914,49.53,11820,8657,78,4,563.17,0
2026-01-25,20177,501064,IT,Android,3,465333,37.14,6881,5806,73,6,980.48,0
2026-01-25,20177,501066,IT,iOS,4,440210,41.33,8845,8006,58,6,939.56,0
2026-01-25,20177,501064,IT,iOS,3,408119,30.84,4558,3524,49,3,354.59,0
2026-01-25,20177,501066,MX,Android,4,436132,427.34,150412,116295,1174,68,9981.33,0
2026-01-25,20177,501064,MX,Android,3,405277,509.98,131064,118393,1269,51,8704.16,0
2026-01-25,20177,501066,MX,iOS,4,578466,339.38,107647,87985,784,41,6431.03,0
2026-01-25,20177,501064,MX,iOS,3,529431,348.31,89492,72308,1013,43,5062.66,0
2026-01-26,20177,501066,CA,Android,5,554919,518.29,84853,70833,462,17,2151.09,0
2026-01-26,20177,501064,CA,Android,4,469221,528.63,62209,47957,541,23,3398.27,0
2026-01-26,20177,501066,CA,iOS,5,530324,367.09,53906,40554,300,14,1993.91,0
2026-01-26,20177,501064,CA,iOS,4,423101,413.33,51302,37838,400,23,3365.85,0
2026-01-26,20177,501066,IT,Android,5,494515,29.71,6379,4688,36,2,321.59,0
2026-01-26,20177,501064,IT,Android,4,406282,38.99,7240,6431,56,4,586.16,0
2026-01-26,20177,501066,IT,iOS,5,423862,27.82,6186,5052,39,0,0.0,0
2026-01-26,20177,501064,IT,iOS,4,352746,28.34,4647,3900,42,1,142.42,0
2026-01-26,20177,501066,MX,Android,5,418228,388.26,119989,95835,778,35,4869.77,0
2026-01-26,20177,501064,MX,Android,4,350512,330.79,90883,79447,758,40,5666.72,0
2026-01-26,20177,501066,MX,iOS,5,529372,304.85,106530,89610,644,27,4562.22,0
2026-01-26,20177,501064,MX,iOS,4,436837,330.9,92488,76745,880,41,6878.06,0
2026-01-27,20177,501066,CA,Android,6,485490,468.39,75845,60404,487,31,4698.62,0
2026-01-27,20177,501064,CA,Android,5,398261,592.88,74685,60805,589,35,4105.88,0
2026-01-27,20177,501066,CA,iOS,6,453688,489.86,72981,59439,436,22,3173.65,0
2026-01-27,20177,501064,CA,iOS,5,383454,388.32,45581,34920,354,19,2353.04,0
2026-01-27,20177,501066,IT,Android,6,441816,33.0,7312,5315,43,1,144.11,0
2026-01-27,20177,501064,IT,Android,5,366826,39.52,7551,5959,58,5,702.91,0
2026-01-27,20177,501066,IT,iOS,6,395222,26.04,5765,4688,28,0,0.0,0
2026-01-27,20177,501064,IT,iOS,5,323075,21.44,3746,3095,30,3,500.97,0
2026-01-27,20177,501066,MX,Android,6,394608,335.05,113035,81617,639,26,3542.31,0
2026-01-27,20177,501064,MX,Android,5,319581,311.77,91841,81714,664,29,4632.18,0
2026-01-27,20177,501066,MX,iOS,6,501457,281.57,92899,69244,536,21,3234.68,0
2026-01-27,20177,501064,MX,iOS,5,406775,250.25,67818,53613,550,18,2909.81,0
2026-01-28,20177,501066,CA,Android,7,474367,677.21,105047,79810,573,25,3122.98,0
2026-01-28,20177,501064,CA,Android,6,383710,555.89,63539,46721,467,18,2072.35,0
2026-01-28,20177,501066,CA,iOS,7,472884,434.94,62277,54332,303,24,4056.84,0
2026-01-28,20177,501064,CA,iOS,6,354761,473.46,56678,44521,411,27,3274.14,0
2026-01-28,20177,501066,IT,Android,7,459316,36.33,8083,5888,41,4,501.21,0
2026-01-28,20177,501064,IT,Android,6,336754,35.67,6876,6030,42,1,140.87,0
2026-01-28,20177,501066,IT,iOS,7,394418,30.19,6252,5641,24,1,157.48,0
2026-01-28,20177,501064,IT,iOS,6,298049,22.77,3773,2951,30,0,0.0,0
2026-01-28,20177,501066,MX,Android,7,393358,392.0,142571,120236,624,26,3219.66,0
2026-01-28,20177,501064,MX,Android,6,294271,342.38,101567,79335,668,30,4656.83,0
2026-01-28,20177,501066,MX,iOS,7,530164,263.65,86176,69988,357,13,1647.89,0
2026-01-28,20177,501064,MX,iOS,6,392092,249.49,63375,55073,451,24,3010.38,0
2026-01-29,20177,501066,CA,Android,8,503305,620.15,102065,90488,424,21,3355.67,0
2026-01-29,20177,501064,CA,Android,7,363626,579.1,71981,54447,462,15,2297.27,0
2026-01-29,20177,501066,CA,iOS,8,512471,417.51,58185,50712,235,11,1469.39,0
2026-01-29,20177,501064,CA,iOS,7,367789,425.68,47442,37824,271,15,2496.05,0
2026-01-29,20177,501066,IT,Android,8,465609,31.38,7962,7301,39,2,257.42,0
2026-01-29,20177,501064,IT,Android,7,351692,38.56,6924,5773,45,1,153.65,0
2026-01-29,20177,501066,IT,iOS,8,411294,32.37,6713,5229,27,0,0.0,0
2026-01-29,20177,501064,IT,iOS,7,301938,23.09,4169,3434,11,1,146.35,0
2026-01-29,20177,501066,MX,Android,8,409924,378.95,139634,119545,661,33,4854.12,0
2026-01-29,20177,501064,MX,Android,7,299231,395.52,114616,99663,733,35,4284.72,0
2026-01-29,20177,501066,MX,iOS,8,543306,317.92,104992,95053,461,17,2226.6,0
2026-01-29,20177,501064,MX,iOS,7,410074,367.21,100990,79057,604,35,5275.89,0
2026-01-30,20177,501066,CA,Android,9,505727,539.34,87833,64280,322,15,1759.69,0
2026-01-30,20177,501064,CA,Android,8,409497,485.66,63827,46402,310,21,2904.47,0
2026-01-30,20177,501066,CA,iOS,9,507384,496.54,72324,63396,322,14,2254.68,0
2026-01-30,20177,501064,CA,iOS,8,409949,417.56,44598,39662,254,14,1753.22,0
2026-01-30,20177,501066,IT,Android,9,477643,28.08,6456,5844,22,1,126.38,0
2026-01-30,20177,501064,IT,Android,8,382566,33.32,5465,4556,26,1,133.75,0
2026-01-30,20177,501066,IT,iOS,9,425914,29.06,5925,4475,24,3,434.64,0
2026-01-30,20177,501064,IT,iOS,8,340589,21.8,3980,3323,22,1,138.0,0
2026-01-30,20177,501066,MX,Android,9,423877,402.33,142644,121559,512,23,2936.39,0
2026-01-30,20177,501064,MX,Android,8,337645,369.47,111212,88297,598,23,3304.13,0
2026-01-30,20177,501066,MX,iOS,9,559808,294.21,95274,82273,311,11,1354.39,0
2026-01-30,20177,501064,MX,iOS,8,444688,327.71,87110,72882,504,25,3478.3,0
2026-01-31,20177,501066,CA,Android,10,515448,376.62,57951,42738,176,11,1598.55,0
2026-01-31,20177,501064,CA,Android,9,417182,323.29,41584,31352,201,12,1470.73,0
2026-01-31,20177,501065,CA,Android,0,0,388.16,51963,42440,560,27,3676.57,0
2026-01-31,20177,501066,CA,iOS,10,468407,268.5,37324,34137,142,9,1363.19,0
2026-01-31,20177,501064,CA,iOS,9,357776,297.88,33877,27645,194,10,1642.51,0
2026-01-31,20177,501065,CA,iOS,0,51963,301.61,31996,25945,326,22,3130.24,0
2026-01-31,20177,501066,IT,Android,10,417898,23.97,6061,5569,16,3,447.68,0
2026-01-31,20177,501064,IT,Android,9,327826,22.2,4174,3165,21,1,122.09,0
2026-01-31,20177,501065,IT,Android,0,83959,33.43,6169,4889,65,4,582.44,0
2026-01-31,20177,501066,IT,iOS,10,351635,21.75,4641,3526,13,2,258.11,0
2026-01-31,20177,501064,IT,iOS,9,287402,18.5,3161,2302,19,1,133.55,0
2026-01-31,20177,501065,IT,iOS,0,90128,26.78,4738,4070,48,3,400.57,0
2026-01-31,20177,501066,MX,Android,10,349820,284.94,91706,78610,327,17,2340.51,0
2026-01-31,20177,501064,MX,Android,9,285098,266.67,78808,68137,370,18,2249.23,0
2026-01-31,20177,501065,MX,Android,0,94866,353.92,95650,80487,1108,73,9873.99,0
2026-01-31,20177,501066,MX,iOS,10,435601,164.66,52396,47074,157,4,554.41,0
2026-01-31,20177,501064,MX,iOS,9,359926,216.61,56332,50239,273,12,2036.84,0
2026-01-31,20177,501065,MX,iOS,0,190516,252.45,60426,46824,727,34,5310.9,0
2026-02-01,20177,501066,CA,Android,11,345353,270.69,41876,32791,110,4,623.03,0
2026-02-01,20177,501064,CA,Android,10,305046,278.86,36581,28546,144,10,1284.45,0
2026-02-01,20177,501065,CA,Android,1,250942,340.48,39339,30793,475,25,3470.69,0
2026-02-01,20177,501063,CA,Android,0,0,267.36,44354,32514,381,20,3085.7,0
2026-02-01,20177,501067,CA,Android,0,0,262.75,27045,20867,279,15,1732.51,16233
2026-02-01,20177,501066,CA,iOS,11,291955,196.87,26286,22432,79,7,857.59,0
2026-02-01,20177,501064,CA,iOS,10,254517,199.66,21377,18083,88,5,583.94,0
2026-02-01,20177,501065,CA,iOS,1,290281,254.27,29285,22231,319,20,2652.2,0
2026-02-01,20177,501063,CA,iOS,0,44354,214.2,28671,20892,292,13,1501.34,0
2026-02-01,20177,501067,CA,iOS,0,27045,221.81,19990,18092,234,15,2084.23,12382
2026-02-01,20177,501066,IT,Android,11,260290,13.74,3070,2683,3,0,0.0,0
2026-02-01,20177,501064,IT,Android,10,234310,14.75,2925,2276,11,0,0.0,0
2026-02-01,20177,501065,IT,Android,1,267603,23.02,4158,3660,34,2,269.4,0
2026-02-01,20177,501063,IT,Android,0,73025,14.4,3612,2925,31,2,285.52,0
2026-02-01,20177,501067,IT,Android,0,47035,20.11,2886,2126,34,1,143.03,1591
2026-02-01,20177,501066,IT,iOS,11,226036,14.27,2962,2502,1,0,0.0,0
2026-02-01,20177,501064,IT,iOS,10,203358,14.25,2335,2027,11,0,0.0,0
2026-02-01,20177,501065,IT,iOS,1,239765,14.91,2757,2197,27,0,0.0,0
2026-02-01,20177,501063,IT,iOS,0,76637,13.67,2782,2148,27,0,0.0,0
2026-02-01,20177,501067,IT,iOS,0,49921,15.09,1939,1509,26,1,163.39,1186
2026-02-01,20177,501066,MX,Android,11,222937,136.37,46896,42268,147,7,1121.72,0
2026-02-01,20177,501064,MX,Android,10,201519,142.62,41327,36172,192,6,783.69,0
2026-02-01,20177,501065,MX,Android,1,236353,183.2,51382,41076,539,28,4462.29,0
2026-02-01,20177,501063,MX,Android,0,79419,184.57,66117,52726,587,31,4705.96,0
2026-02-01,20177,501067,MX,Android,0,51860,221.4,48469,36773,576,26,3672.83,31661
2026-02-01,20177,501066,MX,iOS,11,265192,116.53,40178,36828,101,4,472.23,0
2026-02-01,20177,501064,MX,iOS,10,239685,128.29,31322,22918,176,6,916.18,0
2026-02-01,20177,501065,MX,iOS,1,282997,183.48,43874,39042,508,33,5566.8,0
2026-02-01,20177,501063,MX,iOS,0,145536,110.91,39141,34304,448,26,3281.55,0
2026-02-01,20177,501067,MX,iOS,0,100329,169.52,34442,25427,409,32,4695.49,22088
2026-02-02,20177,501066,CA,Android,12,213664,162.32,27341,20570,63,3,443.05,0
2026-02-02,20177,501064,CA,Android,11,192199,117.95,15635,14144,52,7,856.03,0
2026-02-02,20177,501065,CA,Android,2,231221,174.5,20899,17366,235,18,2334.84,0
2026-02-02,20177,501063,CA,Android,1,184677,132.29,21008,16368,199,14,1747.43,0
2026-02-02,20177,501067,CA,Android,1,134771,164.6,16324,14834,192,13,1858.11,10125
2026-02-02,20177,501062,CA,Android,0,0,194.03,18588,15133,237,8,1028.09,13088
2026-02-02,20177,501066,CA,iOS,12,188609,101.27,14067,12542,45,0,0.0,0
2026-02-02,20177,501064,CA,iOS,11,151502,88.04,10066,9241,36,0,0.0,0
2026-02-02,20177,501065,CA,iOS,2,191694,141.32,17881,15176,229,19,2639.39,0
2026-02-02,20177,501063,CA,iOS,1,205685,128.82,18537,14539,193,12,1678.52,0
2026-02-02,20177,501067,CA,iOS,1,151095,129.46,11978,10298,162,14,1643.02,6950
2026-02-02,20177,501062,CA,iOS,0,18588,164.66,15078,11251,200,14,2051.01,10734
2026-02-02,20177,501066,IT,Android,12,160800,10.87,2624,2139,4,0,0.0,0
2026-02-02,20177,501064,IT,Android,11,124987,10.36,1925,1483,11,0,0.0,0
2026-02-02,20177,501065,IT,Android,2,170236,11.39,2028,1864,23,1,138.7,0
2026-02-02,20177,501063,IT,Android,1,179868,9.55,2249,1830,19,0,0.0,0
2026-02-02,20177,501067,IT,Android,1,136028,13.54,2074,1869,22,1,129.55,1363
2026-02-02,20177,501062,IT,Android,0,33666,13.06,1915,1754,19,0,0.0,1453
2026-02-02,20177,501066,IT,iOS,12,137138,6.46,1310,1012,5,1,116.38,0
2026-02-02,20177,501064,IT,iOS,11,105535,8.08,1355,1013,6,0,0.0,0
2026-02-02,20177,501065,IT,iOS,2,142979,8.21,1440,1084,19,3,442.65,0
2026-02-02,20177,501063,IT,iOS,1,153446,8.24,1728,1545,21,1,160.63,0
2026-02-02,20177,501067,IT,iOS,1,118112,8.7,1134,993,9,1,165.59,695
2026-02-02,20177,501062,IT,iOS,0,35581,11.1,1562,1129,16,2,247.76,1167
2026-02-02,20177,501066,MX,Android,12,135378,98.24,34779,25583,95,5,851.99,0
2026-02-02,20177,501064,MX,Android,11,103965,101.47,28068,25181,111,1,164.93,0
2026-02-02,20177,501065,MX,Android,2,140261,126.49,35640,28578,386,10,1206.4,0
2026-02-02,20177,501063,MX,Android,1,151562,133.1,50497,41004,502,42,5529.1,0
2026-02-02,20177,501067,MX,Android,1,116360,136.81,34602,29735,395,27,3410.41,22096
2026-02-02,20177,501062,MX,Android,0,37143,144.45,32475,23930,362,19,2435.32,22837
2026-02-02,20177,501066,MX,iOS,12,167195,90.21,31043,27494,86,2,291.56,0
2026-02-02,20177,501064,MX,iOS,11,129698,63.67,15900,13838,75,7,1147.71,0
2026-02-02,20177,501065,MX,iOS,2,173144,78.41,21925,18065,229,13,1611.81,0
2026-02-02,20177,501063,MX,iOS,1,199277,89.77,28094,22867,293,14,2360.97,0
2026-02-02,20177,501067,MX,iOS,1,149023,107.06,21467,16435,268,13,1668.58,13731
2026-02-02,20177,501062,MX,iOS,0,69618,102.87,22285,18146,254,14,1659.09,15656
2026-02-03,20177,501066,CA,Android,13,151342,149.92,24989,18212,60,3,419.02,0
2026-02-03,20177,501064,CA,Android,12,104271,155.51,20634,18962,90,2,273.32,0
2026-02-03,20177,501065,CA,Android,3,143687,195.07,25691,21286,334,19,2217.29,0
2026-02-03,20177,501063,CA,Android,2,161254,223.43,34384,29736,354,25,3075.22,0
2026-02-03,20177,501067,CA,Android,2,122021,263.28,27513,20512,342,20,2641.55,17799
2026-02-03,20177,501062,CA,Android,1,91903,275.58,27754,20133,372,26,3588.84,19439
2026-02-03,20177,501066,CA,iOS,13,136153,131.09,20044,16875,51,2,319.05,0
2026-02-03,20177,501064,CA,iOS,12,93583,103.33,12268,9222,44,2,233.1,0
2026-02-03,20177,501065,CA,iOS,3,125504,160.97,18702,16433,244,15,2229.36,0
2026-02-03,20177,501063,CA,iOS,2,156497,153.77,22859,17204,237,11,1866.04,0
2026-02-03,20177,501067,CA,iOS,2,115092,149.2,13376,11997,158,11,1655.59,8779
2026-02-03,20177,501062,CA,iOS,1,119657,178.27,17106,13488,209,12,1496.06,13292
2026-02-03,20177,501066,IT,Android,13,128856,11.82,2596,2388,6,0,0.0,0
2026-02-03,20177,501064,IT,Android,12,90216,10.75,1902,1379,6,0,0.0,0
2026-02-03,20177,501065,IT,Android,3,123307,13.37,2605,2094,32,3,502.21,0
2026-02-03,20177,501063,IT,Android,2,158348,10.83,2624,2290,29,3,474.16,0
2026-02-03,20177,501067,IT,Android,2,112144,11.64,1680,1418,19,1,128.99,1036
2026-02-03,20177,501062,IT,Android,1,118175,13.05,2043,1560,27,1,118.5,1546
2026-02-03,20177,501066,IT,iOS,13,117385,10.07,2200,1798,3,0,0.0,0
2026-02-03,20177,501064,IT,iOS,12,82052,9.49,1600,1368,3,0,0.0,0
2026-02-03,20177,501065,IT,iOS,3,108031,13.19,2075,1567,14,0,0.0,0
2026-02-03,20177,501063,IT,iOS,2,142435,8.86,1827,1646,16,2,316.57,0
2026-02-03,20177,501067,IT,iOS,2,101846,12.93,1827,1450,35,2,329.14,1127
2026-02-03,20177,501062,IT,iOS,1,105140,11.15,1543,1265,24,0,0.0,1038
2026-02-03,20177,501066,MX,Android,13,116961,134.0,47565,35271,117,3,504.86,0
2026-02-03,20177,501064,MX,Android,12,81727,126.09,36193,27868,124,4,629.24,0
2026-02-03,20177,501065,MX,Android,3,108078,175.67,49522,38825,628,42,7053.82,0
2026-02-03,20177,501063,MX,Android,2,142013,169.58,60615,46416,624,32,5199.85,0
2026-02-03,20177,501067,MX,Android,2,101599,153.91,34722,29196,405,15,2138.83,21025
2026-02-03,20177,501062,MX,Android,1,104768,179.2,40464,35902,526,24,3730.03,29920
2026-02-03,20177,501066,MX,iOS,13,163216,108.46,36183,28683,106,3,378.88,0
2026-02-03,20177,501064,MX,iOS,12,116565,93.8,23731,17919,91,4,600.9,0
2026-02-03,20177,501065,MX,iOS,3,156160,147.21,37396,34148,512,25,3338.92,0
2026-02-03,20177,501063,MX,iOS,2,200900,135.8,44646,36064,530,23,3555.02,0
2026-02-03,20177,501067,MX,iOS,2,135187,113.12,24540,21547,329,24,4073.36,15306
2026-02-03,20177,501062,MX,iOS,1,143670,117.49,25872,19676,325,21,3582.72,19716
2026-02-04,20177,501066,CA,Android,14,164620,178.93,28379,20529,67,4,471.37,0
2026-02-04,20177,501064,CA,Android,13,112228,160.69,18913,14458,83,2,251.89,0
2026-02-04,20177,501065,CA,Android,4,157916,260.59,33554,24273,363,27,3208.39,0
2026-02-04,20177,501063,CA,Android,3,195049,169.16,26725,19690,241,16,2274.91,0
2026-02-04,20177,501067,CA,Android,3,125125,225.33,23461,19868,289,15,2384.86,15107
2026-02-04,20177,501062,CA,Android,2,137067,205.96,19299,15194,254,23,3852.77,13868
2026-02-04,20177,501066,CA,iOS,14,161956,135.29,19840,14920,49,6,896.19,0
2026-02-04,20177,501064,CA,iOS,13,115241,125.51,14677,12530,60,4,522.8,0
2026-02-04,20177,501065,CA,iOS,4,169545,153.28,17043,13166,200,12,1605.89,0
2026-02-04,20177,501063,CA,iOS,3,193680,131.28,17350,15533,172,13,1568.2,0
2026-02-04,20177,501067,CA,iOS,3,127119,187.47,17274,12592,224,16,1964.65,10730
2026-02-04,20177,501062,CA,iOS,2,134081,161.32,14996,13615,223,9,1423.75,11180
2026-02-04,20177,501066,IT,Android,14,156807,11.08,2584,1884,4,0,0.0,0
2026-02-04,20177,501064,IT,Android,13,109284,8.99,1664,1220,4,1,138.8,0
2026-02-04,20177,501065,IT,Android,4,160897,15.78,2915,2263,37,1,151.96,0
2026-02-04,20177,501063,IT,Android,3,176646,13.45,3352,2618,33,1,169.86,0
2026-02-04,20177,501067,IT,Android,3,116880,11.36,1869,1347,21,1,164.46,1175
2026-02-04,20177,501062,IT,Android,2,121323,14.06,2115,1620,30,2,319.3,1485
2026-02-04,20177,501066,IT,iOS,14,139347,8.49,1906,1459,7,0,0.0,0
2026-02-04,20177,501064,IT,iOS,13,98680,8.31,1373,1129,3,0,0.0,0
2026-02-04,20177,501065,IT,iOS,4,145110,12.0,1953,1639,16,1,164.15,0
2026-02-04,20177,501063,IT,iOS,3,157139,8.68,1852,1686,13,0,0.0,0
2026-02-04,20177,501067,IT,iOS,3,105373,9.48,1392,1280,25,3,504.15,915
2026-02-04,20177,501062,IT,iOS,2,106332,9.89,1425,1310,17,1,114.88,1017
2026-02-04,20177,501066,MX,Android,14,138657,90.1,29772,23902,71,4,498.77,0
2026-02-04,20177,501064,MX,Android,13,98151,124.7,33932,30889,133,4,562.46,0
2026-02-04,20177,501065,MX,Android,4,144458,175.89,47362,39016,523,24,3863.34,0
2026-02-04,20177,501063,MX,Android,3,156367,120.82,43694,33339,482,20,3090.31,0
2026-02-04,20177,501067,MX,Android,3,105085,126.32,31628,25050,408,19,2370.28,19147
2026-02-04,20177,501062,MX,Android,2,105714,136.12,31542,24217,406,24,3333.04,21608
2026-02-04,20177,501066,MX,iOS,14,166229,77.99,23423,19999,72,3,475.2,0
2026-02-04,20177,501064,MX,iOS,13,130483,73.57,18210,15661,63,4,488.55,0
2026-02-04,20177,501065,MX,iOS,4,189745,118.26,33277,28849,485,17,2103.63,0
2026-02-04,20177,501063,MX,iOS,3,198234,109.29,38346,31714,466,31,4558.38,0
2026-02-04,20177,501067,MX,iOS,3,134886,130.75,29399,25705,451,29,4707.28,18743
2026-02-04,20177,501062,MX,iOS,2,135713,112.9,23955,17433,354,21,2801.43,16156
2026-02-05,20177,501066,CA,Android,15,142087,156.3,25526,20676,60,2,265.82,0
2026-02-05,20177,501064,CA,Android,14,112500,154.37,19339,16253,78,6,689.48,0
2026-02-05,20177,501065,CA,Android,5,173500,184.83,24322,18585,285,12,1431.77,0
2026-02-05,20177,501063,CA,Android,4,175965,164.52,26131,22767,269,11,1660.87,0
2026-02-05,20177,501067,CA,Android,4,129563,197.38,19514,16514,229,11,1297.3,11609
2026-02-05,20177,501062,CA,Android,3,119204,180.67,19014,15785,278,14,2251.16,13337
2026-02-05,20177,501066,CA,iOS,15,131430,131.83,19051,14084,31,2,317.49,0
2026-02-05,20177,501064,CA,iOS,14,108108,124.62,15119,12777,61,0,0.0,0
2026-02-05,20177,501065,CA,iOS,5,160426,135.63,16854,14187,168,15,1908.63,0
2026-02-05,20177,501063,CA,iOS,4,157450,132.25,19186,15009,208,8,1186.1,0
2026-02-05,20177,501067,CA,iOS,4,124537,157.92,15337,11491,174,9,1370.86,8858
2026-02-05,20177,501062,CA,iOS,3,112346,157.05,14538,13030,186,10,1598.68,9289
2026-02-05,20177,501066,IT,Android,15,122102,9.43,2239,1874,3,0,0.0,0
2026-02-05,20177,501064,IT,Android,14,104314,11.68,2267,1988,7,0,0.0,0
2026-02-05,20177,501065,IT,Android,5,143726,14.03,2608,2354,20,0,0.0,0
2026-02-05,20177,501063,IT,Android,4,149911,11.76,2846,2343,35,1,135.41,0
2026-02-05,20177,501067,IT,Android,4,116413,15.27,2395,2066,23,0,0.0,1460
2026-02-05,20177,501062,IT,Android,3,107585,12.5,1793,1374,20,0,0.0,1284
2026-02-05,20177,501066,IT,iOS,15,104501,9.62,1919,1745,3,0,0.0,0
2026-02-05,20177,501064,IT,iOS,14,91904,8.79,1489,1086,2,0,0.0,0
2026-02-05,20177,501065,IT,iOS,5,129291,9.8,1591,1282,13,2,324.14,0
2026-02-05,20177,501063,IT,iOS,4,135407,11.82,2565,1971,34,3,428.8,0
2026-02-05,20177,501067,IT,iOS,4,101534,11.81,1691,1507,16,1,119.69,951
2026-02-05,20177,501062,IT,iOS,3,94382,11.61,1507,1366,18,0,0.0,1171
2026-02-05,20177,501066,MX,Android,15,103836,130.63,45591,39353,109,7,1090.83,0
2026-02-05,20177,501064,MX,Android,14,91729,102.07,28029,22643,95,3,447.98,0
2026-02-05,20177,501065,MX,Android,5,127967,143.78,42637,36671,480,27,3347.33,0
2026-02-05,20177,501063,MX,Android,4,134620,156.62,59428,45020,631,34,3976.42,0
2026-02-05,20177,501067,MX,Android,4,101356,142.38,33015,26017,404,27,3800.48,21747
2026-02-05,20177,501062,MX,Android,3,93774,122.64,29016,24045,396,18,2989.4,19821
2026-02-05,20177,501066,MX,iOS,15,147521,85.12,26002,23211,74,3,392.97,0
2026-02-05,20177,501064,MX,iOS,14,118385,74.24,19779,17737,59,2,247.06,0
2026-02-05,20177,501065,MX,iOS,5,168651,97.87,25627,20505,265,11,1503.43,0
2026-02-05,20177,501063,MX,iOS,4,192196,106.7,36954,30546,402,29,3751.32,0
2026-02-05,20177,501067,MX,iOS,4,132979,121.24,26456,22785,339,20,3329.76,16576
2026-02-05,20177,501062,MX,iOS,3,121365,101.27,20414,17153,327,18,2576.5,14567
2026-02-06,20177,501066,CA,Android,16,143751,218.63,35284,27187,81,1,170.64,0
2026-02-06,20177,501064,CA,Android,15,104232,192.07,25488,18492,83,5,593.11,0
2026-02-06,20177,501065,CA,Android,6,146916,244.75,29108,23783,305,10,1431.43,0
2026-02-06,20177,501063,CA,Android,5,185456,216.5,33229,28488,349,28,4049.41,0
2026-02-06,20177,501067,CA,Android,5,127807,176.91,19043,13823,181,13,1713.7,12694
2026-02-06,20177,501062,CA,Android,4,110237,245.73,23967,20689,322,21,3230.41,18062
2026-02-06,20177,501066,CA,iOS,16,155612,132.78,18098,14525,30,0,0.0,0
2026-02-06,20177,501064,CA,iOS,15,111510,122.44,14506,12637,39,0,0.0,0
2026-02-06,20177,501065,CA,iOS,6,142747,151.3,16704,13022,126,7,1113.57,0
2026-02-06,20177,501063,CA,iOS,5,180339,121.43,18392,13601,177,14,2298.72,0
2026-02-06,20177,501067,CA,iOS,5,117451,157.65,15341,13535,180,10,1230.09,9172
2026-02-06,20177,501062,CA,iOS,4,110249,164.16,15272,11421,187,15,1743.19,10100
2026-02-06,20177,501066,IT,Android,16,148184,12.31,2658,2375,6,2,341.52,0
2026-02-06,20177,501064,IT,Android,15,106677,10.28,1872,1703,8,0,0.0,0
2026-02-06,20177,501065,IT,Android,6,135129,16.61,2961,2350,30,0,0.0,0
2026-02-06,20177,501063,IT,Android,5,172600,13.9,3128,2736,21,0,0.0,0
2026-02-06,20177,501067,IT,Android,5,113278,14.93,2115,1566,24,0,0.0,1335
2026-02-06,20177,501062,IT,Android,4,106507,17.93,2567,2222,30,1,136.54,1853
2026-02-06,20177,501066,IT,iOS,16,131791,7.9,1776,1547,3,0,0.0,0
2026-02-06,20177,501064,IT,iOS,15,93430,9.58,1607,1350,7,1,116.22,0
2026-02-06,20177,501065,IT,iOS,6,121236,9.11,1678,1403,26,3,388.25,0
2026-02-06,20177,501063,IT,iOS,5,156542,7.99,1689,1438,18,2,330.69,0
2026-02-06,20177,501067,IT,iOS,5,100056,8.83,1236,1137,16,2,309.31,816
2026-02-06,20177,501062,IT,iOS,4,94536,13.45,1939,1621,18,0,0.0,1400
2026-02-06,20177,501066,MX,Android,16,131328,120.17,41745,34068,77,3,353.41,0
2026-02-06,20177,501064,MX,Android,15,92770,92.14,27650,22005,93,0,0.0,0
2026-02-06,20177,501065,MX,Android,6,120306,146.3,43314,35964,463,32,4348.75,0
2026-02-06,20177,501063,MX,Android,5,155385,136.22,50064,40274,487,14,2270.55,0
2026-02-06,20177,501067,MX,Android,5,98897,150.57,34500,25378,371,25,3646.61,21820
2026-02-06,20177,501062,MX,Android,4,94682,149.94,34064,30066,484,22,3494.65,27276
2026-02-06,20177,501066,MX,iOS,16,171154,82.64,25680,23368,50,2,244.61,0
2026-02-06,20177,501064,MX,iOS,15,118931,111.64,31446,27854,128,6,754.56,0
2026-02-06,20177,501065,MX,iOS,6,162029,114.31,30579,26605,291,17,2021.08,0
2026-02-06,20177,501063,MX,iOS,5,202884,97.21,30838,23113,333,13,1947.53,0
2026-02-06,20177,501067,MX,iOS,5,131706,94.08,18450,16667,214,4,548.72,11450
2026-02-06,20177,501062,MX,iOS,4,127239,120.49,27379,24828,424,24,3455.25,19707
2026-02-07,20177,501066,CA,Android,17,151243,161.28,26937,21475,73,4,631.38,0
2026-02-07,20177,501064,CA,Android,16,122348,184.28,22208,17542,64,4,584.56,0
2026-02-07,20177,501065,CA,Android,7,149971,180.3,20883,15647,180,14,1751.03,0
2026-02-07,20177,501063,CA,Android,6,174294,188.19,29402,23236,293,20,2671.21,0
2026-02-07,20177,501067,CA,Android,6,117141,220.15,22844,18176,243,18,3036.84,14875
2026-02-07,20177,501062,CA,Android,5,125602,225.78,24300,17897,275,15,2529.14,18011
2026-02-07,20177,501066,CA,iOS,17,152178,131.58,20915,18480,39,1,121.57,0
2026-02-07,20177,501064,CA,iOS,16,124777,142.18,16124,13644,64,1,135.78,0
